Year,Month,Day,V-TWAS_gal,V-PS_gal,V-HSW_gal,Dig1-T_degF,Dig2-T_degF,Dig1-pH,Dig2-pH,FOG_gal,SRT,HSW-VS_percent,HSW-COD_mgL,Dig1-alk_mgL,Dig2-alk_mgL,Dig1-VFA_mgL,Dig2-VFA_mgL,Dig1-FOS-TAC,Dig2-FOS-TAC,Q-influent_MGD,BOD-influent_mgL,TWAS-VS_percent,PS-VS_percent,Biogas
2022,2,24,15474,9753,25473,94.8,94.7,7.42,7.25,20600,16.9,8.94,180600,5260,4832,1336,1286,0.25,0.27,2.72,756,2.9,3.53,211.5
2022,2,25,13545,9523,14802,93.8,95.5,7.42,7.36,24565,22.7,8.17,192350,4804,5017,2166,1187,0.45,0.24,2.64,812,3.7,3.88,179.8
2022,2,26,14349,9557,8016,95,95.3,7.39,7.29,0,26.9,,,5575,5087,1153,1195,0.21,0.23,2.67,684,3.4,,121.9
2022,2,27,15236,10078,8108,95.6,96.2,7.39,7.41,0,25.7,,,5205,5397,1220,1369,0.23,0.25,2.57,1190,3.2,,91.2
2022,2,28,15156,12430,13761,96.5,96.2,7.42,7.35,17419,20.8,6.79,,5605,5180,1270,1187,0.23,0.23,2.59,444,3.15,3.33,94.1
2022,3,1,14298,17853,24838,96.3,96.2,7.32,7.33,15472,15.1,6.54,193150,5350,5205,1187,1295,0.22,0.25,2.63,446,2.97,2.92,132.7
2022,3,2,14368,19150,31167,96.8,94.8,7.25,7.21,25150,13.3,7.79,106300,5160,4832,1544,871,0.3,0.18,2.68,545,3.15,3.19,176.9
2022,3,3,15522,13288,24545,96,95.5,7.31,7.17,19994,16.1,7.49,97350,5280,4527,1212,1178,0.23,0.26,2.55,395,3.9,3.5,179.7
2022,3,4,13243,11692,14884,95.1,94,7.28,7.18,17460,21.5,8.75,119620,4994,4331,1095,963,0.22,0.22,2.68,651,3.21,3.78,139.5
2022,3,5,13378,9347,8150,94.5,96,7.25,7.22,0,27.8,,,4999,4732,1328,979,0.27,0.21,2.78,1070,3.27,,111.5
2022,3,6,13476,9508,8153,95.6,96.1,7.4,7.38,0,27.6,,,4894,4592,1162,1187,0.24,0.26,2.64,804,3.5,,97.9
2022,3,7,13946,10037,13450,95.1,96.4,7.32,7.33,15809,22.9,17.84,109650,4692,4887,1104,963,0.24,0.2,2.82,526,3.7,3.44,101.3
2022,3,8,12512,10155,22280,94.7,95.7,7.2,7.18,17047,19.1,9.76,167750,4457,4569,913,921,0.2,0.2,2.71,355,2.96,3.2,142.7
2022,3,9,12212,9442,22202,93.9,96.6,7.13,7.17,19784,19.6,14.43,166450,4126,4404,987,1145,0.24,0.26,2.7,578,2.98,3.43,185.3
2022,3,10,13668,15936,21266,94.2,95.3,7.21,7.12,16633,16.9,8.65,244200,4051,4204,813,954,0.2,0.23,2.64,537,3.1,3.69,190.6
2022,3,11,12028,17638,15248,92.2,94.7,7.13,7.13,13456,19.1,1.82,358500,3733,4069,996,879,0.27,0.22,2.73,576,2.96,3.7,204.4
2022,3,12,11395,13456,8146,92,94.1,7.1,7.09,0,26,,,3906,4079,913,1012,0.23,0.25,2.64,552,3.3,,169.8
2022,3,13,11684,9501,2855,92.6,95.7,7.11,7.17,0,35.7,,,3826,4224,813,987,0.21,0.23,2.53,881,3.19,,118.4
2022,3,14,13146,10811,1873,93.9,96.5,7.23,7.26,8300,33.2,5.17,88900,3984,4344,738,971,0.19,0.22,2.65,456,3.26,3.43,78.9
2022,3,15,12354,11207,15486,94.7,96.6,7.28,7.33,17914,22,6.67,164700,3836,4542,813,1079,0.21,0.24,2.58,452,3.11,3.15,101
2022,3,16,13481,9886,23714,95.6,96.2,7.12,7.19,14959,18.2,7.46,124300,3883,4366,846,1012,0.22,0.23,2.66,765,3.19,3.82,166.9
2022,3,17,14738,11693,18272,96,96.8,7.17,7.22,23024,19.2,5.19,89200,3823,4574,655,1087,0.17,0.24,2.65,440,3.1,3.76,127.1
2022,3,18,13665,11053,18175,96.3,96.4,7.13,7.2,20316,20,7.38,135200,3523,4384,763,954,0.22,0.22,3.52,619,3.25,4.48,141.4
2022,3,19,12861,10801,8121,95.3,96.2,7.18,7.24,0,27,,,3706,4647,747,1220,0.2,0.26,3.24,410,3.5,,132.7
2022,3,20,12651,10985,8123,96.4,96.6,7.34,7.34,0,27,,,3698,4674,863,1104,0.23,0.24,2.88,523,2.95,,117.2
2022,3,21,12895,9502,23134,96.3,96.9,7.22,7.26,29012,18.8,8.98,217850,3691,4812,813,904,0.22,0.19,2.87,381,2.92,3.43,120.9
2022,3,22,13770,10097,28907,96.1,96.1,7.2,7.3,18645,16.3,6.97,153250,3566,4517,921,1021,0.26,0.23,3.4,382,2.89,2.86,163.7
2022,3,23,14025,11047,26132,95.7,96.2,7.14,7.22,20759,16.8,7.57,128100,3416,4484,946,1402,0.28,0.31,3.59,647,2.91,2.83,173.2
2022,3,24,15143,11602,22837,96.3,95.9,7.07,7.16,18072,17.3,9.2,184900,3396,4216,954,1012,0.28,0.24,3.32,610,3.44,3.69,185.8
2022,3,25,13880,10465,15199,95.4,96.3,7.04,7.14,18281,21.7,8.26,125950,3228,4314,1054,1120,0.33,0.26,3.11,478,2.85,3.78,177.4
2022,3,26,13449,10311,8120,95.7,95.1,7.15,7.19,0,26.9,,,3436,4434,730,788,0.21,0.18,2.86,503,2.81,,120.9
2022,3,27,15518,10193,8120,95.1,96.4,7.15,7.19,0,25.4,,,3518,4216,680,1004,0.19,0.24,2.84,1560,2.82,,97.7
2022,3,28,18775,8341,17772,96,95.6,7.25,7.21,22790,19.1,7.43,194950,3606,4024,788,855,0.22,0.21,2.79,808,2.84,3.21,111.2
2022,3,29,17348,10067,25475,94.6,95.9,7.08,7.05,15006,16.2,7.76,90550,3498,4009,689,938,0.2,0.23,2.92,415,3.17,3.27,152.5
2022,3,30,17747,10945,17698,95.1,95.5,7.11,7.12,20724,18.5,7.76,76200,3551,3924,622,772,0.18,0.2,3.39,523,3.15,3.92,143.4
2022,3,31,21841,13314,14471,94.8,96.4,7.06,7.17,11531,17.3,7.39,137400,3421,4056,705,971,0.21,0.24,3.62,870,2.98,3.7,136.2
2022,4,1,19598,12536,8230,95.4,95.6,7.14,7.16,10077,21.3,7.28,230350,3433,4016,788,938,0.23,0.23,3.05,539,2.94,4.17,127.6
2022,4,2,18769,12149,3785,94.4,96.5,7.06,7.1,0,24.7,,,,,,,,,3.26,492,2.83,,106.5
2022,4,3,19148,9692,3790,96.2,96.3,6.96,7.06,0,26.3,,,,,,,,,3.24,641,2.96,,94.4
2022,4,4,18444,10470,17316,96.2,96.9,7.23,7.2,19254,18.6,5.93,118800,3668,4587,389,627,0.11,0.14,3.24,423,2.81,3.47,110.1
2022,4,5,16161,10919,17182,96.7,95.7,7.1,7.07,8797,19.4,4.88,86100,3783,4639,466,711,0.12,0.15,3.6,342,2.73,4.3,120.3
2022,4,6,16881,16215,13633,95.6,96.1,7.33,7.32,16940,18.4,18.35,129650,,,,,,,4.01,520,2.64,5.46,116.3
2022,4,7,16052,16836,8479,96.5,95.3,7.17,7.1,6834,20.7,5.52,88550,,,,,,,3.34,408,2.66,4.92,112.5
2022,4,8,14086,16880,12069,94.4,96.2,7.17,7.14,25176,19.9,7.66,255200,3968,4899,429,623,0.11,0.13,3.21,395,2.85,4.42,114.4
2022,4,9,13672,16830,8120,95.4,95,7.19,7.15,0,22.2,,,,,,,,,3.05,537,2.94,,113
2022,4,10,13884,16721,8114,95.7,121.5,7.19,7.1,0,22.2,,,4272,5120,520,718,0.12,0.14,3.06,520,2.95,,96.5
2022,4,11,14157,16941,19683,96.2,126.1,7.11,7.07,22015,16.9,8.25,213500,4224,3980,487,440,0.12,0.11,3.01,311,2.95,2.37,111.5
2022,4,12,14261,16222,23019,95.6,92.1,7,6.96,20437,16,12.96,169450,,,,,,,3.05,589,2.97,2.51,151.6
2022,4,13,18587,16464,25531,96.6,92.5,7,6.94,16412,14.2,5.65,131500,,,,,,,3.37,892,2.81,3.55,141.6
2022,4,14,18276,16856,24460,95,95.8,6.98,7.03,16502,14.4,5.27,39900,,,,,,,3.21,604,2.74,2.58,73.2
2022,4,15,19749,17270,16180,95.2,95.1,7.14,7.02,9581,16.1,7.64,218600,4189,4191,567,728,0.14,0.17,3.19,829,2.67,2.66,49.4
2022,4,16,19785,16937,4672,94,95.5,7.16,7.11,0,20.7,,,3957,4236,546,582,0.14,0.14,2.7,480,2.47,,91.9
2022,4,17,17469,16102,4672,95.1,94.5,7.13,7.08,0,22.4,,,4001,4009,506,545,0.13,0.14,2.7,212,2.52,,70.3
2022,4,18,16592,16726,17211,95.6,93.9,7.1,7.02,15234,17,6.65,92600,4093,3923,552,477,0.13,0.12,2.97,138,2.54,0.56,73.9
2022,4,19,16677,16835,14867,94.5,94.8,7.06,6.97,7545,17.7,5.74,216000,3838,3870,563,581,0.15,0.15,2.96,451,2.44,4.87,110.7
2022,4,20,15640,14642,10792,95.2,94.7,7.14,6.97,10440,20.9,5.55,101500,3832,3821,534,565,0.14,0.15,4.13,696,2.56,2.39,92.2
2022,4,21,6194,6991,5860,93,96.5,7.02,7.12,2700,45.1,13.84,93400,3528,3948,610,497,0.17,0.13,3.83,529,,,94.1
2022,4,22,10385,13641,1821,95.5,96.5,7.02,7.05,4800,33.2,4.8,117800,3995,4174,480,538,0.12,0.13,3.8,700,,,63.4
2022,4,23,20506,17201,3779,96.4,96.5,7.09,7.08,0,20.7,,,3882,4261,612,684,0.16,0.16,3.54,351,2.45,,81.7
2022,4,24,20588,14981,3782,96.5,96.4,7.02,7.06,0,21.8,,,4297,4200,661,657,0.15,0.16,4.2,525,2.49,,74.8
2022,4,25,19625,17052,12100,96.3,95.6,7.06,7.12,23594,17.6,11.42,,4092,4293,540,694,0.13,0.16,3.46,416,2.43,2.31,94.1
2022,4,26,17574,15973,26366,96,95.5,7.1,7.07,17688,14.3,5.75,132000,4304,4169,572,756,0.13,0.18,3.36,516,2.5,2.18,136.9
2022,4,27,17802,17583,26942,95.9,96.2,7.09,7.01,22111,13.8,17.46,162550,4273,4244,810,1050,0.19,0.25,3.42,422.2,2.56,2.91,180
2022,4,28,18719,16600,20848,96.4,95.3,7.1,7,17117,15.3,22.16,164856,4303,3829,684,1177,0.16,0.31,3.26,446,2.62,3.84,179
2022,4,29,16613,16339,13137,96.2,96.8,7.15,7.11,17708,18.6,,,,,,,,,3.42,358,2.76,3.98,105.7
2022,4,30,17559,14397,8116,96.4,95.9,7.1,7.05,0,21.4,,,,,,,,,3.47,492,2.76,,33.3
2022,5,1,17439,16649,8104,96.4,96.8,7.12,7.04,0,20.3,,,,,,,,,3.2,900,2.86,,34.1
2022,5,2,15912,16333,12623,96.2,94.1,7.23,7.09,21421,19.1,11.31,125358,,,,,,,3.28,393,2.82,2.14,40.1
2022,5,3,15553,21025,20274,96.1,96.4,7.25,7.12,13320,15.1,7.63,102700,,,,,,,4.91,237,2.76,3.2,40.5
2022,5,4,14007,16649,20947,96.5,96.2,6.99,6.74,16499,16.6,4.97,103750,,,,,,,3.79,334,2.85,2.5,49.5
2022,5,5,15608,14750,21242,96.1,94.8,7.24,7.14,16258,16.6,3.81,84950,,,,,,,3.62,591,2.91,2.52,96.7
2022,5,6,10196,16333,9983,95.9,95.5,7.34,7.2,8093,23.5,4.89,91700,,,,,,,3.52,420,2.89,3.3,90.8
2022,5,7,5929,16012,3775,96.2,96.9,7.26,7.18,0,33.4,,,,,,,,,3.39,436,1.58,,61.7
2022,5,8,6071,16675,3774,96.6,96.5,7.33,7.24,0,32.4,,,,,,,,,3.26,510,1.8,,58.1
2022,5,9,3791,17626,6105,96.5,96.5,7.84,7.24,5900,31.2,19.97,,6060,4836,902,640,0.15,0.13,3.43,314.6,1.93,2.48,72.2
2022,5,10,5904,14325,5573,97.1,96.8,7.29,7.13,7412,33.3,14.8,126950,6006,4671,761,733,0.13,0.16,3.55,369,2.99,3.44,86.5
2022,5,11,5765,16963,21038,96.8,96.8,7.34,7.19,21775,19.6,8.39,444700,6177,4699,846,899,0.14,0.19,3.36,500,1.75,2.11,113.7
2022,5,12,5865,17262,20883,96.4,96.5,7.23,7.06,14392,19.5,7.89,500000,,,,,,,3.58,1020,1.97,2.37,127.9
2022,5,13,5759,19136,8087,95.8,96.5,7.3,7.13,11911,26,6.74,267700,6031,4795,877,928,0.15,0.19,3.45,754,2.47,2.39,112.4
2022,5,14,12457,15478,3778,95.8,95.4,7.35,7.23,12052,27.1,,,6129,4896,791,722,0.13,0.15,3.25,847,2.88,,91
2022,5,15,11709,14427,3776,96.4,96.6,7.34,7.21,0,28.7,,,,,,,,,3.27,1120,2.3,2.3,83.5
2022,5,16,12240,11192,22436,95.7,96.1,7.31,7.21,23181,18.7,9.8,277700,5935,5207,686,775,0.12,0.15,3.12,475,2.19,3.68,130.6
2022,5,17,11202,12512,20514,95.7,95.7,7.26,7.08,14217,19.4,16.71,232650,5796,4606,1007,1518,0.17,0.33,3.07,366.7,1.99,3.84,172.7
2022,5,18,10028,17968,22759,95.9,96.3,7.33,7.03,21153,16.9,8.24,,5865,4495,833,1383,0.14,0.31,3.13,411,2.4,2.8,176
2022,5,19,10933,16079,16037,96.3,96.3,7.19,7.03,15843,19.9,8.93,,6086,4266,1038,1912,0.17,0.45,3.25,467,,,170.7
2022,5,20,11150,14770,13703,96.3,96.8,7.28,7.12,19467,21.7,7.69,,6379,4948,919,1265,0.14,0.26,3.1,717,,,139.9
2022,5,21,10946,12878,7014,96.3,96.4,7.28,7.06,0,27.8,,,6459,4866,830,775,0.13,0.16,2.93,1020,2.16,,110.6
2022,5,22,11275,15258,8131,95.5,96,7.26,7.08,0,24.8,,,6389,5161,804,806,0.13,0.16,2.84,823,2.5,,111.5
2022,5,23,11657,16095,11934,96,96.2,7.36,7.37,10033,21.6,9.39,,6369,4945,786,729,0.12,0.15,2.94,394,1.99,2.98,126.4
2022,5,24,11758,15588,4748,95.8,96.8,7.4,7.21,0,26.7,1.53,314450,6160,5038,860,738,0.14,0.15,3.09,1080,2.18,3.39,116.5
2022,5,25,12890,21372,10767,96.3,96.3,7.44,7.27,17360,19.1,6.86,124500,2935,2222,668,552,0.23,0.25,4.5,893,2.31,2.97,109.6
2022,5,26,14626,19140,17330,96,96.5,7.43,7.24,11884,16.8,5.13,100400,3167,2597,865,854,0.27,0.33,3.73,623,2.35,5.7,123.7
2022,5,27,16814,13991,12151,96.2,96.5,7.35,7.17,12016,20,5.36,134300,3014,2276,748,785,0.25,0.34,3.4,978,2.29,4.1,102.3
2022,5,28,16603,13755,3784,96.1,96.4,7.39,7.24,0,25.1,,,6561,5650,943,879,0.14,0.16,3.34,634,2.31,,69.6
2022,5,29,15846,13902,3791,96.6,96.1,7.43,7.26,0,25.6,,,6994,5331,932,815,0.13,0.15,3.21,845,2.35,,64.9
2022,5,30,15622,16083,3785,96.2,96.2,7.33,7.19,0,24.2,,,6842,5544,865,889,0.13,0.16,2.89,316,2.39,,65.1
2022,5,31,13892,17330,14619,96.6,96.7,7.29,7.16,14296,18.7,1.53,,6659,5334,869,757,0.13,0.14,3.09,165,2.45,2.36,99.1
2022,6,1,11840,16137,13471,96,96.8,7.35,7.2,13300,20.7,,,5573,4561,2202,2211,0.4,0.48,3.13,278,2.46,3.41,124.4
2022,6,2,12524,16822,25480,95.9,96.2,7.41,7.17,21030,15.6,6.98,195200,6573,5347,968,960,0.15,0.18,3.22,627,2.48,3.5,134.3
2022,6,3,10731,15781,12602,96.3,96.2,7.29,7.11,10461,21.9,8.35,150600,6643,5254,927,1193,0.14,0.23,3.16,606,2.51,3.2,140.8
2022,6,4,10860,16231,3798,95.3,96.8,7.33,7.2,0,27.8,,,6089,5015,2116,2036,0.35,0.41,3.07,672,2.53,,92.9
2022,6,5,11159,15141,3798,96.1,96.2,7.35,7.22,0,28.5,,,6216,5161,1881,1935,0.3,0.37,3.05,715,2.43,,74.6
2022,6,6,11739,16260,11537,96.7,96.8,7.33,7.17,14270,21.7,9.15,193550,7478,5589,897,815,0.12,0.15,3.5,380,2.54,1.64,89.8
2022,6,7,11720,17550,26786,95.1,94.8,7.35,7.25,17653,15.3,5.88,240400,6858,5106,968,748,0.14,0.15,3.29,512,2.62,4.43,144.8
2022,6,8,3834,4420,6608,95.7,96.4,7.53,7.35,7209,57.7,8.99,204100,5938,4798,2073,1528,0.35,0.32,3.43,935,,2.25,125.1
2022,6,9,7461,15474,4871,96.4,96.3,7.39,7.26,3300,30.9,5.16,139500,6857,5724,1126,834,0.16,0.15,3.18,654,,,71.4
2022,6,10,15778,11825,3803,96.4,96.6,7.42,7.31,7017,27.3,6.77,,,,,,,,3.25,727,2.63,3.9,81.1
2022,6,11,14038,1763,3800,96.3,96.2,7.28,7.18,0,43.8,,,6971,5639,1004,870,0.14,0.15,3,734,2.58,,64.3
2022,6,12,14805,2503,3796,96.7,96.6,7.25,7.17,0,40.7,,,6702,5831,2103,1979,0.31,0.34,3.43,607,2.5,,55.5
2022,6,13,14130,19165,3161,97.1,96.7,7.43,7.28,5077,23.5,6.9,,6883,5565,2243,2057,0.33,0.37,3.23,423,2.41,3.81,68.4
2022,6,14,17458,12152,1576,97,97.1,7.39,7.28,0,27.5,7.53,,6721,5744,950,794,0.14,0.14,3.18,350,2.32,3.68,58.9
2022,6,15,13509,10081,1444,97,95.8,7.37,7.28,5201,34.3,7.41,,6732,5761,976,780,0.14,0.14,3.7,632,2.37,4.24,50
2022,6,16,11507,28269,11286,95.5,96.4,7.39,7.33,12580,16.8,7.25,,6405,5679,894,936,0.14,0.16,3.61,714,2.41,4.56,89.5
2022,6,17,8332,16258,15644,96,95.9,7.31,7.22,19078,21.3,8.32,,5925,5388,997,1057,0.17,0.2,3.08,764,2.17,3.48,140.5
2022,6,18,10295,17256,8100,95.4,96.3,7.32,7.24,4555,24.1,,,6377,6003,967,877,0.15,0.15,2.86,710,2.71,,102.2
2022,6,19,9967,15812,8108,95.4,95.8,7.38,7.25,0,25.3,,,6748,5910,944,958,0.14,0.16,2.77,621,2.95,,85.1
2022,6,20,14167,17217,15479,95.8,95.8,7.26,7.26,17119,18.3,6.13,,6571,5932,925,831,0.14,0.14,2.83,360,2.71,2.61,106.1
2022,6,21,13857,17139,24574,96.3,96.5,7.29,7.21,24355,15.4,7.66,171050,5516,5236,761,786,0.14,0.15,3,489,2.68,2.98,135.8
2022,6,22,13898,15747,31246,95.8,95.7,7.17,7.19,23561,14.1,7.41,224050,5421,4941,899,782,0.17,0.16,2.98,838,2.79,2.46,164.9
2022,6,23,13971,16514,19452,95.5,96.1,7.28,7.14,21765,17.2,8.15,,5782,5309,869,940,0.15,0.18,2.96,384,2.72,4.8,152
2022,6,24,11354,16335,21854,95.7,96,7.21,7.21,19688,17.3,8.41,,5522,5313,804,891,0.15,0.17,2.97,394,2.84,4.1,143.7
2022,6,25,12337,11810,13854,95.5,95.7,7.25,7.12,0,22.6,,,6116,5373,1015,981,0.17,0.18,6.26,448,2.87,,119.8
2022,6,26,9043,249,14446,95.6,96,7.26,7.13,0,36.1,,,6316,5665,1071,972,0.17,0.17,3.54,320,2.79,3.96,116.2
2022,6,27,8732,23997,611,95.2,96.2,7.35,7.28,12614,25.7,7.32,,6243,6184,1101,1179,0.18,0.19,3.16,201,2.62,,78.2
2022,6,28,8253,17699,0,95.6,96.1,7.25,7.24,0,33.1,6.17,,6593,5754,944,960,0.14,0.17,3.11,267,2.67,3.41,59.8
2022,6,29,7615,18032,0,95.6,96.2,7.26,7.21,6020,33.5,5.62,,6664,5917,1090,1108,0.16,0.19,3.09,1060,3.43,2.83,46.2
2022,6,30,6552,16570,0,95.8,95.6,7.31,7.27,3670,37.1,,,6589,5821,959,1076,0.15,0.18,3.13,519,3.31,4.22,36.1
2022,7,1,5589,16595,0,95.6,95.9,7.94,7.28,0,38.7,,,6382,5918,902,1013,0.14,0.17,3.03,755,3.23,4.18,61.2
2022,7,2,5480,16080,0,95.7,95.7,7.21,7.12,0,39.8,,,6316,5760,886,832,0.14,0.14,2.93,539,3.4,,41.5
2022,7,3,5558,16096,0,95.8,96.3,7.21,7.1,0,39.6,,,6355,5897,1058,1012,0.17,0.17,2.68,820,2.3,,36.1
2022,7,4,6021,16527,0,96.1,95.7,7.3,7.21,0,38.1,,,6782,5713,1011,948,0.15,0.17,2.94,322,0.3,,29.1
2022,7,5,5754,16356,9757,96,96.2,7.21,7.11,5160,26.9,4.92,122150,6076,5595,871,951,0.14,0.17,2.89,190,1.75,4.92,55
2022,7,6,5744,17092,24038,95.7,96.2,7.26,7.15,12635,18.3,5.48,153550,5845,5199,1192,1276,0.2,0.25,2.93,287,3.18,4.23,122.9
2022,7,7,6536,18311,21205,95.9,96.1,7.27,7.15,16501,9.3,6.68,146950,5577,5007,1201,1199,0.22,0.24,2.86,284,3.57,3.55,151
2022,7,8,6488,19414,18084,96,96.1,7.15,7.34,13423,19.5,,,4849,5397,1581,806,0.33,0.15,5.68,260,3.6,3.5,133.3
2022,7,9,5155,10243,8099,95.5,95.6,7.23,7.26,0,36.5,,,5296,5581,1290,860,0.24,0.15,3.83,160,3.42,,111.8
2022,7,10,5012,7326,8109,95.8,95.9,7.22,7.22,0,42,,,5532,5699,1120,861,0.2,0.15,3.3,100,3.22,,72.4
2022,7,11,5122,19253,15336,95.7,96.5,7.24,7.26,16045,21.6,5.36,114425,5387,5646,1036,804,0.19,0.14,3.85,187,3.25,4.84,84.4
2022,7,12,4686,18189,16852,95.3,95.9,7.22,7.25,10484,21.6,5.18,121850,5160,5567,1065,951,0.21,0.17,3.37,164,3.35,3.28,98.8
2022,7,13,4446,18168,16869,95.2,96.3,7.15,7.22,18427,21.7,5.97,164200,5134,5624,1160,949,0.23,0.17,3.25,285,2.9,2.33,105.3
2022,7,14,4637,17634,24475,95.6,95.9,7.17,7.2,17616,18.4,6.38,128000,5102,5531,1083,866,0.21,0.16,3.15,345,2.97,3.53,118.6
2022,7,15,4613,17766,19029,95.8,96.2,7.09,7.22,16527,20.7,7.74,174500,4537,5528,1400,870,0.31,0.16,3.9,330,2.94,5,130.5
2022,7,16,4347,14404,8091,95.6,96.1,7.29,7.31,0,32,,,4882,5551,1157,997,0.24,0.18,3.32,162,3.27,,101.2
2022,7,17,4298,17179,4978,96.1,96.3,7.25,7.32,0,32.4,,,4903,5520,1011,1104,0.21,0.2,3.09,268,3.11,,79.6
2022,7,18,4048,17400,12269,95.6,96.3,7.16,7.25,23756,25.4,7.54,204300,4721,5471,974,908,0.21,0.17,3.11,154,3,3.1,81.8
2022,7,19,3498,177718,27868,95.8,96.4,7.14,7.27,21047,17.5,7.12,143450,4713,5482,1019,929,0.22,0.17,3.12,412,3.9,3.9,119.9
2022,7,20,5176,16781,34064,95.6,96.7,7.03,7.27,14805,15.3,6.67,60450,4413,5357,1336,1023,0.3,0.19,3.04,375,3.9,4.77,131.5
2022,7,21,4938,16712,25744,95.5,96.3,7.07,7.31,20572,18.1,7.79,142150,4167,5294,1397,967,0.34,0.18,3.09,658,2.97,5.65,135.2
2022,7,22,4490,16302,10627,95.2,96.5,7.11,7.3,18563,27.3,4.63,81900,4486,5330,1252,1055,0.28,0.2,2.99,636,2.88,4.21,111.9
2022,7,23,3731,14481,13040,95.9,96.6,7.19,7.21,0,27.5,,,4600,5354,889,1146,0.19,0.21,2.97,537,2.49,,72.9
2022,7,24,4244,16819,2769,95.5,96.8,7.1,7.23,0,36,,,4194,4768,702,797,0.17,0.17,2.85,566,2.49,,46.5
2022,7,25,3950,16389,20467,95.3,96.2,7.14,7.2,16667,21,,,4086,4781,811,911,0.2,0.19,2.99,263,2.78,3.2,63.2
2022,7,26,3558,16896,13139,95.6,96.3,7,7.19,10746,25.5,9.43,,3879,4732,672,840,0.17,0.18,3.05,724,2.89,2.65,88.1
2022,7,27,3641,14029,24102,95.9,96.4,7.07,7.17,17504,20.5,6.39,,4049,4734,700,756,0.17,0.16,2.98,732,2.99,3.24,102.4
2022,7,28,4455,14110,26103,98.5,96.5,7.13,7.18,19646,19.2,7.7,73550,4459,5144,854,888,0.19,0.17,3,598,2.86,2.41,124
2022,7,29,4323,11086,21533,95.6,96,6.95,7.2,20421,23.2,9.29,166400,4074,5013,1214,944,0.3,0.19,2.97,676,2.81,3.61,132.2
2022,7,30,3838,5718,11739,95.3,96,7.08,7.21,0,40.3,,,4131,4922,1044,868,0.25,0.18,2.91,766,2.7,,124
2022,7,31,4033,13049,9488,95.6,96.3,7.2,7.24,14781,32.3,,,4522,4996,861,909,0.19,0.18,3.05,869,,,97.9
2022,8,1,4222,10599,16894,95.5,97,7.09,7.19,16604,27.1,,164575,4560,4985,825,787,0.18,0.16,3.35,321,3.12,3.5,107
2022,8,2,5102,8677,5979,95.5,96.3,7.1,7.22,16195,43.4,8.75,330000,4555,4996,836,783,0.18,0.16,3.25,298,3.3,4.55,117.9
2022,8,3,5002,12142,25030,96.6,95.8,7.25,7.08,19892,20.3,7.4,191200,4823,4617,799,1032,0.17,0.22,3.43,356,,4.81,96
2022,8,4,5958,162487,20125,88,95.9,,6.99,14263,4.6,6.73,178600,,4064,,1440,,0.35,3.08,644,2.97,3.46,108.1
2022,8,5,4436,149987,22927,95.8,95.8,,7.25,19944,4.8,5.12,,,4697,,1223,,0.26,2.96,510,2.8,2.65,112.5
2022,8,6,5148,9977,15150,95.8,95.7,7.13,7.34,14791,28.3,,,4440,4405,1350,840,0.3,0.19,3.06,683,2.96,,131.2
2022,8,7,5176,10058,11438,96,96.2,7.2,7.32,0,32.2,,,4102,4453,709,739,0.17,0.17,3.28,754,2.83,,105
2022,8,8,5959,33755,18924,96.1,95.9,7.18,7.3,19954,14.6,4.41,98050,4252,4541,662,746,0.16,0.16,3.42,282,2.95,3.72,97
2022,8,9,7143,11501,28748,95.7,95.8,7.12,7.27,22846,18.1,3.72,138950,4260,5123,706,919,0.17,0.18,2.8,228,3.16,3.52,102.6
2022,8,10,8508,16130,36133,95.8,96,7.17,7.29,28959,14.1,3.54,65300,4801,5160,893,857,0.19,0.17,2.91,289,3.1,3.65,106.1
2022,8,11,8137,12327,17370,96.3,96.1,7.13,,13963,22.7,3.53,,4810,,849,,0.18,,2.96,496.1,2.78,3.68,89.9
2022,8,12,7838,9918,23666,96.3,97.2,7.18,7.3,24871,20.7,4.95,,4869,5357,711,763,0.15,0.14,2.83,492,2.75,3.97,93.7
2022,8,13,7632,8842,8120,95.9,96.9,7.08,7.2,0,34.9,,,5115,5390,833,734,0.16,0.14,2.75,477,2.77,4.95,81.4
2022,8,14,7570,8944,8126,96.3,96.8,7.14,7.26,0,34.8,,,5072,5411,779,771,0.15,0.14,2.45,147,2.71,,83.9
2022,8,15,7429,13820,17362,96.2,96.5,7.22,7.28,27002,22.2,6.99,,4837,5530,861,772,0.18,0.14,2.62,131,2.69,3.64,95.7
2022,8,16,7146,15624,29023,96.1,96.3,7.11,7.3,23544,16.6,5.79,246950,4754,5367,1217,878,0.26,0.16,2.73,637,2.6,3.17,117.8
2022,8,17,7548,17151,28876,95.6,96.1,7.14,7.29,26218,16,3.93,87800,4567,5469,1395,844,0.31,0.15,2.77,1020,2.7,3.51,121.3
2022,8,18,9886,19084,32601,95.9,96,7.1,7.31,27348,13.9,5.38,116100,4663,5440,1089,721,0.23,0.13,2.78,1290,3.4,0.71,125.6
2022,8,19,10549,16600,24169,96.1,96.1,7.11,7.37,18721,16.7,4.52,127300,4178,4819,1039,645,0.25,0.13,3.22,999,2.6,2.8,122.8
2022,8,20,11387,6261,19750,96.2,96.3,7.1,7.23,15115,22.9,,,4677,4915,1106,679,0.24,0.14,2.91,429,2.64,,105
2022,8,21,9666,2036,12478,95.6,96.1,7.22,7.23,0,35.5,,,5089,,723,,0.14,,2.59,834,2.76,,71.1
